GEOID,futExAst,futInFlood,futLaborLost,futCoastPL.x,pc2020q0.5,PC2040q0.5,PC2080q0.5,VC2020q0.5,VC2040q0.5,VC2080q0.5,YL2020q0.5,YL2040q0.5,YL2080q0.5,hpl852020B,hp852040B,HPL2080B,LLP2020Bq0.5,LLP8.52040q0.5,LPL852080Bq0.5,mort2020b,mort2040b,mort2080b,watStress2030,watStress2040,watSupply2030,watSupply2040,seasVar2030,seasVar2040,slopeHisp,whiteSlope,slopeBlack
27129,-24.34700087,-0.131719123,31.62486318,NA,0.268112299,0.810715003,2.073850372,0.402070213,1.473680125,4.003854679,1.512796618,1.170063656,-14.9693121,-0.132496277,-0.384227356,-1.306687942,-0.005888408,-0.053759206,-0.208669794,-1.271766794,-5.657289479,-11.32681575,0.793145169,0.755146456,0.067339467,0.068727049,0.622870769,0.620764899,0.069535083,-0.699125034,0.071394593
27131,-33.76142862,1.438034367,31.17911587,NA,0.151063083,0.735887507,2.020661176,0.349746947,1.422512908,4.051764013,0.82985571,1.663452371,-13.26015146,-0.108581274,-0.338427493,-1.22848709,0.008609544,-0.038887167,-0.170041828,0.101065514,-2.992200144,-6.128681734,0.173825381,0.169228117,1.462371185,1.481381551,0.493898183,0.491129665,-0.035538507,-0.56057808,0.456937446
27133,-19.68579918,0.077111305,31.66569178,NA,0.257058931,0.738134615,1.759883501,0.436873629,1.482577173,3.817903839,-2.10265311,-5.504104832,-30.63056653,-0.171218432,-0.491752588,-1.513764057,-0.017520184,-0.070823455,-0.260684837,-1.490845903,-4.725821417,-5.706851988,0.397083915,0.427085934,0.221409211,0.213871326,0.78389123,0.770769532,0.360856832,-0.540341717,0.138742403
27135,-6.236280061,-0.048776565,18.45338087,NA,0.171429341,0.79406361,2.489338065,0.466902566,1.443948023,3.833027408,4.55254658,11.78642976,30.07834609,-0.033623214,-0.178155968,-0.963947002,0.005094463,-0.027747023,-0.156686768,-1.319672748,-6.654461383,-15.37944768,0.197483665,0.206859662,0.114708085,0.113623956,0.750359994,0.768127894,0.188216472,-0.606930699,0.109103808
27137,0.986273359,0.124823539,17.01374597,NA,0.206893544,0.836284164,2.489703955,0.532660967,1.499045465,3.980250706,NA,NA,NA,-0.047788696,-0.194788227,-0.911087942,-0.017002038,-0.048557238,-0.173656879,-2.248223393,-10.60783945,-24.41342813,0.050269334,0.049650439,0.198346811,0.195602916,0.490487816,0.492482272,0.113929498,-0.254184502,0.088159279
27139,-24.69786332,0.400376248,31.50397727,NA,0.138951106,0.722826904,2.072183686,0.307309154,1.39881917,4.127950205,1.594574983,2.614111814,-13.45504867,-0.104950924,-0.335055678,-1.254087231,0.008666959,-0.03014312,-0.160311933,-0.144045337,-1.433246691,-2.517418166,0.76992176,0.728962615,0.307212716,0.312533398,0.637202987,0.634852573,0.114049992,-0.377710911,0.243477523
27141,-20.57637446,0.107592641,30.91718599,NA,0.160017592,0.73155091,2.0747342,0.359495437,1.354910264,3.979073851,0.554207714,-0.240909379,-19.87036058,-0.131177463,-0.394532759,-1.38567094,-0.004322439,-0.048446925,-0.194555583,-0.519444894,-2.648686662,-4.840940924,0.742795939,0.718714033,0.083180036,0.083701344,0.563080433,0.561795679,0.198749811,-0.393209392,0.202299042
27143,-26.49460019,-1.081105066,32.58357661,NA,0.17829274,0.769152097,2.11682069,0.378777397,1.452158389,4.049064425,0.892232623,1.351766311,-13.78162295,-0.115601932,-0.348306679,-1.268252702,-0.01271956,-0.065462147,-0.204477009,-0.125188728,-3.256596784,-6.611221036,0.810017309,0.767355042,0.062031257,0.063709129,0.642906645,0.640525617,0.600430423,-0.747351182,0.148934139
27145,-21.21331673,0.230966949,27.92879392,NA,0.231898656,0.759039487,2.114468672,0.409940795,1.397866466,3.992708018,0.709081372,-1.688704992,-23.38923956,-0.120217676,-0.363514036,-1.337939623,-0.005620469,-0.04994986,-0.202274503,-0.725387668,-2.663499131,-4.294549384,0.74286663,0.718765185,0.083157796,0.08368032,0.563164379,0.561878472,0.059914405,-0.644249674,0.500582308
27147,-29.87786448,0.872773855,32.06548372,NA,0.136948384,0.743104007,2.09579062,0.417803064,1.461596325,4.127290739,0.918336535,1.664584523,-14.11864237,-0.120519733,-0.367122982,-1.253002485,-0.008029689,-0.057505151,-0.195503152,0.251403491,-2.54596715,-4.757238562,0.156760143,0.153449698,1.449730301,1.468413947,0.491310318,0.488993193,0.486299908,-0.54032369,-0.003892461
27149,-19.54049374,-0.087808852,27.32667426,NA,0.328269273,0.875043955,2.25458984,0.438802457,1.525623518,3.954430884,2.362029781,3.626537722,-8.326124835,-0.096815039,-0.349655459,-1.246637948,-0.004979203,-0.052615212,-0.195393845,-1.683421424,-5.043211305,-9.921717217,0.798952913,0.761564386,0.054706614,0.05619158,0.656638471,0.65466855,0.299904967,-0.507138497,0.086927378
27151,-24.55455275,0.054543789,30.81718343,NA,0.324139889,0.841425034,2.13536184,0.455236534,1.502106429,3.967123357,1.0327863,-0.186788656,-17.70758514,-0.143222977,-0.408490106,-1.383567654,-0.010063171,-0.058631726,-0.226028625,-2.028309884,-6.010391348,-10.80134885,0.811561582,0.76847247,0.061545407,0.063249849,0.644740488,0.642334275,0.087823862,-0.633452018,0.323920765
27153,-18.93988354,0.043161994,25.96756043,NA,0.288149449,0.855508769,2.375553262,0.441945001,1.475543917,4.002997812,3.437655654,6.161426927,-3.658137779,-0.066038053,-0.266811318,-1.110758252,-0.008413102,-0.061442709,-0.197280693,-1.415783076,-5.906525097,-12.61548179,0.742795939,0.718714033,0.083180036,0.083701344,0.563080433,0.561795679,0.115445045,-0.492547089,0.156208217
27155,-18.51653262,-0.040869697,35.29052388,NA,0.377428446,0.886960462,2.20906347,0.439187027,1.555795478,3.923828311,2.588958624,3.656810476,-8.397866266,-0.113134238,-0.358709946,-1.294573234,-0.001869449,-0.050889607,-0.214848441,-3.036803386,-8.159274152,-14.33918969,0.766150803,0.743592646,0.036915138,0.037829126,0.687591695,0.686756809,0.577634927,-0.769245717,0.101839439
27157,-19.34487035,-0.15069358,32.104733,NA,0.117294259,0.723252219,2.004879839,0.272559375,1.398632033,4.148516816,-0.455430376,-2.132684949,-23.57694686,-0.133952988,-0.373156904,-1.242676837,0.014292611,-0.025345497,-0.142402614,0.191362732,-2.190557275,-3.027158792,0.079849623,0.078587252,0.63472545,0.641494884,0.447029224,0.446975038,0.327873379,-0.624162398,0.236011121
27159,-15.83074046,-0.241726932,23.09486355,NA,0.308487076,0.84859406,2.442997632,0.42423954,1.469893912,3.970426527,3.072033146,5.269871812,-4.483717706,-0.078760716,-0.2417023,-1.060840301,-0.011070627,-0.050830802,-0.188529308,-2.921070934,-10.61644023,-23.29251127,0.742795939,0.718714033,0.083180036,0.083701344,0.563080433,0.561795679,0.187929218,-0.313306159,0.115170842
27161,-24.52336256,1.921577511,29.3541079,NA,0.135261519,0.736334838,2.015931045,0.404313514,1.445497475,4.031300218,-0.289725137,-0.451950887,-18.14179632,-0.117933525,-0.369996628,-1.293857144,0.004163351,-0.041274983,-0.188569228,0.393842744,-2.298105554,-4.185213833,0.675083922,0.640232193,0.361326765,0.366734732,0.612459735,0.609975987,0.28382302,-0.704854129,0.31083783
27163,-15.86798795,0.145110167,31.00136103,NA,0.118193222,0.664827424,1.954999925,0.29813893,1.309718585,3.945265024,-0.13585907,-0.888216044,-19.93720072,-0.107749625,-0.352637317,-1.340415661,0.002423268,-0.037112253,-0.190909053,-0.354747663,-2.180678297,-4.05281888,0.316527296,0.315940843,1.468117494,1.489170321,0.463964517,0.459749883,0.175362357,-0.476980553,0.22352967
27165,-33.49790916,0.169804491,32.63196992,NA,0.179893779,0.768998443,1.982144773,0.427124802,1.48262607,4.035454901,0.740516729,0.764076757,-16.61438929,-0.099201526,-0.349649836,-1.237749413,-0.005077141,-0.053225897,-0.186586282,-0.508773508,-4.226594341,-7.217581493,0.811561582,0.76847247,0.061545407,0.063249849,0.644740488,0.642334275,0.487754764,-0.643994077,0.09198622
27167,-16.05965113,0.041040644,31.90366684,NA,0.362137381,0.86820195,2.207332022,0.443507289,1.551188615,3.914846245,3.350526183,6.774470587,3.844349478,-0.113134238,-0.358709946,-1.294573234,-0.001869449,-0.050889607,-0.214848441,-2.322639802,-6.240461596,-10.96704939,0.671767037,0.653855907,0.047310162,0.048051152,0.684044748,0.684801295,0.169848674,-0.433538885,0.084674914
27169,-21.8344057,3.208392472,28.79500112,NA,0.10413361,0.703409714,1.975954786,0.248306084,1.416561986,4.143960386,-0.872031668,-3.069908205,-23.47741211,-0.133505461,-0.380689279,-1.203509247,0.002262852,-0.041931877,-0.153491456,0.417412059,-2.292664979,-4.058934986,0.07738383,0.076036334,0.5366321,0.541987867,0.443979439,0.4442009,0.106683717,-0.559486659,0.278337813
27171,-17.75720894,-0.079312427,30.61931838,NA,0.198497228,0.77709592,2.177577705,0.38409298,1.355091071,3.97248669,2.216319167,4.099062975,-8.134836768,-0.112035468,-0.342525444,-1.259472347,0.003435493,-0.042867985,-0.194120997,-0.643854343,-3.052183637,-6.212133853,0.742795939,0.718714033,0.083180036,0.083701344,0.563080433,0.561795679,0.129850835,-0.24233545,0.071935231
27173,-22.2639639,0.079437607,33.44699681,NA,0.329202653,0.840346654,1.993840681,0.429049451,1.517267211,3.983910778,0.054129159,-2.143689915,-22.51499734,-0.1591574,-0.428952935,-1.362358175,-0.019809978,-0.072638292,-0.22945174,-1.659967526,-5.235753159,-7.828810558,0.811561582,0.76847247,0.061545407,0.063249849,0.644740488,0.642334275,-0.02181814,-0.616171374,0.295577207
28001,24.47318401,0.716405816,59.81409607,NA,-0.005793018,0.053913819,0.09645874,0.208342928,0.892233831,2.558655189,NA,NA,NA,-0.313451715,-0.800208397,-2.204994231,-0.066772934,-0.145144659,-0.471552013,5.209006873,13.66871123,40.88316319,0.002167701,0.002292798,29.86111152,28.99203294,0.502343501,0.517484803,0.270771911,-0.163193577,-0.205824478
28003,54.37973925,0.385886557,59.64559441,NA,0.031322613,0.148096101,0.339076106,0.427684445,1.034672917,2.68106801,-6.172892936,-21.22418467,-53.35380686,-0.304044934,-0.777577439,-1.932999358,-0.044225428,-0.120106642,-0.381224489,4.389217552,10.46618678,26.23031033,0.097534847,0.096951265,0.625765712,0.617512109,0.699499946,0.726605754,0.355115581,-0.488897046,0.108873682
28005,55.82585838,0.051264992,57.15825142,NA,0.000554367,0.06144269,0.087409402,0.267546256,0.867165103,2.511456678,NA,NA,NA,-0.299453334,-0.744167878,-2.089549799,-0.067460086,-0.150187663,-0.466931404,4.477631675,11.87571232,35.58950327,0.005999923,0.005964957,26.7194978,25.95354715,0.499678964,0.514017248,0.421547734,-0.307936447,-0.116874296
28007,64.96067514,0.991516631,59.77271855,NA,0.021246282,0.130097222,0.274664114,0.306509013,1.000823446,2.766301336,3.397328567,6.553780775,-4.370379759,-0.298687789,-0.723360272,-1.941734107,-0.049972585,-0.104088009,-0.351112813,4.473270807,11.2127602,32.63554195,0.053120049,0.048815471,0.547773556,0.566530419,0.67440143,0.679384099,0.417754925,-0.301626592,-0.188846779
28009,24.00231368,0.14436019,64.09913237,NA,0.035958658,0.150766012,0.303508199,0.34440683,1.058311813,2.66771826,-3.982223973,-13.01361039,-38.3102114,-0.306111215,-0.776794608,-1.966655813,-0.045006905,-0.118304069,-0.387744411,3.947283146,9.839248599,24.99823781,0.130782432,0.13091119,26.96170018,25.9766004,0.616351408,0.631862388,0.936110582,-0.553207064,-0.411396729
28011,42.82964552,1.152216384,63.94468633,NA,-0.040089197,0.044505276,0.133195133,0.225917339,0.897974499,2.410230653,-5.301227478,-13.49515094,-41.93394214,-0.351676118,-0.855445703,-2.12627203,-0.072075845,-0.173584105,-0.497297649,6.044951627,14.49270147,38.35850392,0.159225085,0.159547431,101.9852871,98.46072519,0.641431112,0.655980767,0.22997664,0.03927249,-0.379284312
28013,51.51812125,0.186568449,64.72088888,NA,-0.012337396,0.082447602,0.211243218,0.287301522,0.955003339,2.651667328,0.809156426,-0.322637866,-19.24973358,-0.301978349,-0.761747859,-1.992708895,-0.060031165,-0.127835643,-0.398786428,4.758016521,11.89365385,33.04577891,0.246070266,0.246425725,0.497723062,0.508389081,0.720074321,0.733394838,-0.003189878,-0.029366201,-0.015009449
28015,66.0047391,0.143533774,63.80123349,NA,-0.023653201,0.030356223,0.100547662,0.261073873,0.89187273,2.411079913,-3.002568615,-7.915707108,-32.70431102,-0.374475051,-0.882178124,-2.17269337,-0.088479733,-0.193097267,-0.521063405,4.539471876,11.41415728,31.06836765,0.19868338,0.197623866,0.497653128,0.510371043,0.731713491,0.743089123,0.300424766,-0.309742554,0.003523657
28017,67.75586289,0.277044752,60.72933989,NA,0.01135496,0.14386719,0.332370207,0.351268099,1.04230531,2.774770768,-0.719554213,-4.922266616,-24.60044385,-0.264136822,-0.700240389,-1.862570585,-0.046402604,-0.096148535,-0.341776858,3.745348769,9.660909067,25.37673837,0.095369837,0.093367863,0.560009358,0.571371334,0.68388033,0.702628176,0.171994677,-0.455877487,0.253541919
28019,65.50423958,0.446930905,61.6733139,NA,0.009651711,0.11951857,0.260292793,0.321818732,1.013979121,2.773440947,NA,NA,NA,-0.298687789,-0.723360272,-1.941734107,-0.049972585,-0.104088009,-0.351112813,3.384380101,8.483332246,24.69134633,0.051949466,0.047673817,0.545238135,0.563211517,0.685899257,0.69272383,0.474010619,-0.350084394,-0.202686401
28021,32.49814783,1.281195835,61.18568062,NA,-0.023168478,0.048231557,0.109300548,0.230225903,0.878026464,2.52873774,-9.609268644,-25.73554776,-45.93461077,-0.33773207,-0.810024157,-2.179910689,-0.069986082,-0.160235523,-0.483102643,3.951032093,9.870571814,30.37571324,0.012662231,0.011503808,29.81398017,28.94058045,0.562541955,0.575447071,0.317545605,-0.107374057,-0.368161714
28023,99.15311742,0.168157583,62.87894055,NA,-0.021396167,0.028618175,0.0703314,0.278315741,0.884397398,2.484863854,NA,NA,NA,-0.3299955,-0.785562019,-2.12033073,-0.093517145,-0.184442917,-0.513907654,3.836830875,10.63855236,32.8494186,0.041946735,0.039813641,0.648052922,0.669560668,0.515215015,0.520290214,0.504433208,-0.295246426,-0.257505968
28025,71.4131885,0.252517507,61.38385318,NA,-0.013269569,0.056988332,0.139453189,0.271044199,0.850167134,2.485306941,-7.641580879,-25.73154231,-57.91624424,-0.349185933,-0.814736187,-2.049125448,-0.092846027,-0.181891273,-0.488797566,4.100873223,10.50138573,29.18600255,0.047806517,0.045060502,0.579667849,0.59124948,0.672456963,0.692917755,0.371286702,-0.123242105,-0.264317021
28027,31.63038429,1.496191591,66.89639005,NA,-0.003375665,0.110440305,0.255881006,0.220165995,1.018867633,2.567425079,-2.150497949,-6.070971635,-30.00703307,-0.310517498,-0.800861719,-2.042088309,-0.065006218,-0.147880868,-0.455258942,5.521272517,13.22653431,34.41724176,0.154499289,0.154916856,13.87181977,13.38614849,0.637217579,0.652282481,0.564315849,-0.130806053,-0.517301999
28029,50.90654936,0.557676436,60.0298136,NA,-0.027896003,0.02118174,0.02953472,0.2553032,0.865379375,2.471539298,NA,NA,NA,-0.365112158,-0.828485303,-2.261426011,-0.086472792,-0.178215577,-0.525539198,4.763059694,12.19919559,36.78445529,0.023253321,0.022277567,18.90133967,18.36469299,0.524139186,0.53536661,0.262034103,-0.221144919,-0.058149868
28031,67.19267128,0.181340534,56.95698946,NA,-8.89E-04,0.074467431,0.140799048,0.298124723,0.958234286,2.640249813,-12.39439031,-36.19780723,-72.09562546,-0.27071419,-0.662231557,-1.986695338,-0.061758044,-0.122772259,-0.411264176,4.265301577,11.47347554,35.68877874,0.041771617,0.03965684,0.650096585,0.671900969,0.510515898,0.515131304,0.287047166,-0.24458461,-0.095705552
28033,27.03849965,0.418665411,62.33758879,NA,-0.008927977,0.075501862,0.223407085,0.234054097,1.012611102,2.532416743,-7.148229341,-18.00078726,-49.11439693,-0.286504457,-0.818372424,-2.032528812,-0.066315087,-0.160593952,-0.461175874,3.673540305,9.422616237,22.79127171,0.006114014,0.006624516,36.39263768,35.07004622,0.502699219,0.520589552,-0.00918269,-0.440152296,0.442440507
28035,68.60058668,0.222886149,62.9038177,NA,0.001309795,0.06156288,0.099673508,0.302741232,0.912652754,2.487186963,NA,NA,NA,-0.292959765,-0.686339968,-2.054502784,-0.071358927,-0.141593647,-0.453854383,4.182354181,10.90774543,33.94714558,0.041771617,0.03965684,0.650096585,0.671900969,0.510515898,0.515131304,-0.016228363,-0.186904724,0.105049381
28037,38.11177072,0.749696016,59.08973123,NA,0.001549104,0.054765867,0.096304113,0.237823101,0.85896044,2.515419363,NA,NA,NA,-0.318791496,-0.7790168,-2.145995183,-0.082679884,-0.166682494,-0.484086796,4.238686711,10.93770208,33.74920381,0.002167701,0.002292798,29.86111152,28.99203294,0.502343501,0.517484803,0.52414787,-0.326401868,-0.22475945
28039,67.67215601,0.676785756,58.49875181,1.199721604,0.026911525,0.0822334,0.103831251,0.294288791,0.894703368,2.402588462,-9.709244055,-27.6296579,-57.25384579,-0.284738223,-0.666287011,-1.986689161,-0.064419523,-0.128223942,-0.423572609,4.400926949,11.31760331,34.79119672,0.040946968,0.036874045,0.666017195,0.688520577,0.471883955,0.475435715,0.126104089,-0.338876715,0.015596136
28041,58.5,0.335281776,58.6,NA,0.026911525,0.0822334,0.103831251,0.294288791,0.894703368,2.402588462,NA,NA,NA,-0.284738223,-0.666287011,-1.986689161,-0.064419523,-0.128223942,-0.423572609,3.620368562,9.310287508,28.62055115,0.041511948,0.03878058,0.655109742,0.677134229,0.49835129,0.50263177,0.204148208,-0.425794067,0.207587855
28043,70.52242217,0.264885713,68.12607826,NA,-0.008654345,0.093469482,0.238917703,0.260535901,0.995429973,2.663715199,-0.370463845,-2.425010976,-21.6431893,-0.301433739,-0.76180893,-1.991661627,-0.060898089,-0.118748768,-0.394963141,5.12889272,11.91524949,32.62248267,0.246070266,0.246425725,0.497723062,0.508389081,0.720074321,0.733394838,0.29038502,-0.304981559,-0.053985934
28045,0.146689909,0.226786867,46.31655993,14.74159517,0.037481934,0.115579062,0.216321181,0.364052426,0.93448824,2.626097158,NA,NA,NA,-0.257092366,-0.568346213,-1.678271136,-0.039335881,-0.071622352,-0.288507641,3.868876568,10.18212915,30.1665607,0.054747926,0.052227929,0.72452524,0.741456771,0.324100898,0.324802707,0.182151403,-0.336106621,0.148249438
28047,50.19050111,1.049779035,44.60803349,11.57624316,-0.009916399,0.018710545,-0.041512179,0.29401959,0.814434864,2.213972058,NA,NA,NA,-0.354415615,-0.812600965,-2.27066528,-0.098425061,-0.201081564,-0.561829759,4.499029918,11.64525285,34.67907964,0.074877347,0.071971663,0.7502144,0.768987025,0.292408521,0.2924294,0.119019069,-0.397455812,0.280476677
28049,44.33307098,0.306431829,63.19615702,NA,-0.033513345,0.030031704,0.065588538,0.2639647,0.888887093,2.495385408,-2.949455487,-11.4401259,-36.70639973,-0.35748331,-0.825162103,-2.174134285,-0.076081142,-0.183870077,-0.513322807,3.669445602,9.665167145,28.69035409,0.043431677,0.039379581,5.178443606,5.056557263,0.681479286,0.688159945,0.098524065,-0.207414151,0.080161147
28051,49.4798965,0.329312091,64.67418749,NA,-0.030382656,0.026845086,0.090540594,0.254951875,0.876547412,2.409918301,-2.448783808,-6.845104768,-31.06387762,-0.374475051,-0.882178124,-2.17269337,-0.088479733,-0.193097267,-0.521063405,5.621363546,14.13449172,38.47288718,0.1924305,0.191184275,0.4976439,0.510632571,0.733249324,0.744368322,0.245109528,0.1588828,-0.495414334
28053,34.61955604,0.294816206,68.23827352,NA,-0.033406595,0.042032177,0.132419287,0.242831182,0.894745716,2.476346841,-3.252384445,-9.325556193,-35.59993925,-0.350604737,-0.840946054,-2.11631776,-0.071834316,-0.170436235,-0.494182909,6.131387108,15.4188082,41.46390381,0.246070266,0.246425725,0.497723062,0.508389081,0.720074321,0.733394838,0.916267897,-0.233704336,-0.710859445
28055,73.82634594,0.005211456,63.6065924,NA,-0.050312929,0.005361083,0.043340754,0.203602716,0.797706894,2.333334546,-6.579398651,-18.39793028,-47.73263441,-0.373310948,-0.873099611,-2.18832886,-0.083090076,-0.205734124,-0.534409378,3.841812257,9.7372225,26.72538144,0.171694563,0.171987098,23.41910371,22.66456001,0.651691131,0.66568817,0.190941,0.214010999,-0.425722986
28057,65.39380474,0.341038891,64.51725,NA,0.039187289,0.155103931,0.308148259,0.425276391,1.012906954,2.716617023,-5.326578491,-19.30524825,-49.82347304,-0.289950768,-0.745356194,-1.89615565,-0.044954458,-0.118187739,-0.367367741,4.129370363,10.87184967,28.39788195,0.047867493,0.045125866,0.581215364,0.592764487,0.67242327,0.692898642,0.109092632,-0.411470895,0.251169646
28059,46.28345581,0.739899865,45.20297411,12.01478607,0.023348406,0.07764185,0.108623541,0.305844798,0.899456812,2.413881814,NA,NA,NA,-0.284738223,-0.666287011,-1.986689161,-0.064419523,-0.128223942,-0.423572609,3.649272505,9.384618068,28.84904909,0.058040725,0.052533281,0.697334592,0.719632997,0.407199367,0.40928232,0.626702908,-0.512194591,-0.125695698
28061,116.9466618,-0.068090706,60.00036284,NA,-0.038790597,0.012958841,0.053876888,0.272806529,0.887700562,2.474474873,NA,NA,NA,-0.338855202,-0.809515041,-2.099933467,-0.095935665,-0.19334215,-0.519319736,3.504278201,9.34983457,28.52348155,0.041771617,0.03965684,0.650096585,0.671900969,0.510515898,0.515131304,0.329880195,-0.104875318,-0.319891524
28063,38.71205821,0.003059366,59.79490644,NA,-0.023168478,0.048231557,0.109300548,0.230225903,0.878026464,2.52873774,-1.06830601,-5.288201002,-25.34706654,-0.33773207,-0.810024157,-2.179910689,-0.069986082,-0.160235523,-0.483102643,3.818658184,9.53987185,29.35801665,0.002167701,0.002292798,29.86111152,28.99203294,0.502343501,0.517484803,0.455146193,0.123514237,-0.599992134
28065,31.50386396,0.184625193,59.1295047,NA,0.002487926,0.076138643,0.142900579,0.298525031,0.96702196,2.652831635,NA,NA,NA,-0.27071419,-0.662231557,-1.986695338,-0.061758044,-0.122772259,-0.411264176,4.153221088,11.1719839,34.750975,0.053623152,0.051012015,0.620652634,0.639900088,0.54605373,0.550725613,0.590905782,-0.1904531,-0.454002606
28067,75.84182274,0.067644178,57.98722212,NA,-0.01344462,0.048098955,0.075917784,0.310802106,0.907118949,2.468996794,NA,NA,NA,-0.290532271,-0.706107578,-2.101135654,-0.082463096,-0.171256433,-0.503577775,4.020504459,11.02537698,34.36254448,0.041771617,0.03965684,0.650096585,0.671900969,0.510515898,0.515131304,-0.035021523,-0.166332856,0.136524187
28069,57.83412558,1.204363835,60.05131768,NA,-0.019870104,0.030353541,0.074902922,0.246302226,0.863592738,2.464176226,NA,NA,NA,-0.336241568,-0.801959977,-2.123183074,-0.091826682,-0.190903449,-0.52304437,3.755295257,10.13184398,30.81151943,0.048366105,0.045686874,0.591491881,0.605079233,0.639846415,0.656539642,0.426085253,-0.255332393,-0.146541527
28071,50.35680035,0.269412354,62.8987998,NA,-0.003702568,0.081910089,0.190703256,0.267164836,1.001304423,2.543519898,-3.432398783,-9.950619662,-35.38851083,-0.312363421,-0.821102545,-2.055029417,-0.086189,-0.173687519,-0.480164549,3.332754304,8.24681254,21.38418339,0.246064693,0.246420156,0.498536934,0.509172748,0.720069279,0.733389902,0.053571367,-0.020008159,-0.025460508
28073,46,0.06460942,57.6,NA,-4.20E-04,0.063157508,0.104983187,0.311097429,0.916052941,2.4910766,NA,NA,NA,-0.292959765,-0.686339968,-2.054502784,-0.071358927,-0.141593647,-0.453854383,2.959594445,7.718739591,24.02230398,0.046798785,0.0445195,0.640165964,0.660742387,0.519412238,0.523924215,0.120927414,-0.161281285,-0.003882186
28075,80.91265114,0.094212041,59.34633245,NA,-0.018848695,0.037793363,0.081178619,0.269208944,0.894972419,2.499247983,NA,NA,NA,-0.3299955,-0.785562019,-2.12033073,-0.093517145,-0.184442917,-0.513907654,3.99349504,11.07294208,34.19071481,0.043754635,0.041432438,0.626954291,0.645399564,0.563728378,0.573550445,0.403233626,-0.230568506,-0.203750249
28077,55.67394636,0.342980526,60.6089272,NA,-0.011028746,0.052426257,0.09434233,0.244087049,0.86158314,2.53018804,-14.00226503,-38.44875,-73.09296142,-0.318791496,-0.7790168,-2.145995183,-0.082679884,-0.166682494,-0.484086796,4.276972062,11.03649536,34.05403883,0.058446783,0.055633626,0.608668803,0.626875574,0.5605178,0.565212669,0.249967186,-0.318844018,-0.063871465
28079,85.5524722,1.971465686,61.44235922,NA,-0.039885548,2.22E-04,0.004016202,0.245399641,0.827903524,2.384442804,NA,NA,NA,-0.343002134,-0.857747681,-2.214603268,-0.098627223,-0.213506524,-0.556778652,4.856428811,13.02257532,38.17007241,0.058136104,0.05523596,0.605117119,0.623355974,0.567160003,0.571871658,-0.016944048,-0.304471269,0.298630959
28081,61.48779983,0.245221842,63.75626707,NA,-0.008089159,0.068532308,0.177491711,0.35166579,0.936561723,2.516882129,-7.578705023,-25.01677082,-57.92157885,-0.335583596,-0.838096741,-2.052055458,-0.092295849,-0.187674162,-0.487566998,4.527953717,11.88040015,30.4146781,0.047806517,0.045060502,0.579667849,0.59124948,0.672456963,0.692917755,0.09445613,-0.385467855,0.243463426
28083,38.92702346,0.198888231,68.47820305,NA,-0.023653201,0.030356223,0.100547662,0.261073873,0.89187273,2.411079913,-3.847255601,-10.8608696,-36.63803356,-0.374475051,-0.882178124,-2.17269337,-0.088479733,-0.193097267,-0.521063405,5.237666126,13.1697137,35.84684326,0.246070266,0.246425725,0.497723062,0.508389081,0.720074321,0.733394838,0.08553192,-0.108582692,-0.015785971
28085,69.73060418,0.198609056,58.76361979,NA,0.001549104,0.054765867,0.096304113,0.237823101,0.85896044,2.515419363,NA,NA,NA,-0.318791496,-0.7790168,-2.145995183,-0.082679884,-0.166682494,-0.484086796,4.471148769,11.53755787,35.60010951,0.040692384,0.038809619,9.844483161,9.582533721,0.541725315,0.549715423,0.153120765,-0.183279018,0.026763839
28087,67.5166781,0.239798839,60.43830985,NA,-0.002402603,0.072392155,0.153991892,0.286812132,0.850373433,2.490625617,-3.19811444,-15.8044076,-41.1118586,-0.349185933,-0.814736187,-2.049125448,-0.092846027,-0.181891273,-0.488797566,3.538248092,9.060633191,25.18178745,0.047806517,0.045060502,0.579667849,0.59124948,0.672456963,0.692917755,0.313189459,-0.180902543,-0.183373789
28089,52.93812876,0.298877937,64.60254876,NA,-0.033513345,0.030031704,0.065588538,0.2639647,0.888887093,2.495385408,-3.155523348,-11.75283597,-37.34193403,-0.35748331,-0.825162103,-2.174134285,-0.076081142,-0.183870077,-0.513322807,4.941724596,13.01629712,38.63794259,0.050331444,0.04524609,0.515894209,0.534939053,0.73402079,0.739154125,-0.004776538,-0.015902453,-0.003314163
28091,56.99411423,0.189729901,60.07009941,NA,-0.0022856,0.068048304,0.103165964,0.300101129,0.910219153,2.490350928,NA,NA,NA,-0.292959765,-0.686339968,-2.054502784,-0.071358927,-0.141593647,-0.453854383,5.480619155,14.29367193,44.48484473,0.058328559,0.055520352,0.608962521,0.627194799,0.560163292,0.564857598,0.06763918,-0.105480019,-0.047825392
28093,52.82672193,0.199955588,56.74363529,NA,0.002187571,0.114190427,0.262462456,0.274780258,1.04132351,2.589816628,-5.050284687,-15.01729497,-41.56615879,-0.301534454,-0.807884175,-2.020883555,-0.063000791,-0.142776906,-0.420857134,3.484472635,8.27400596,21.5634401,0.097233553,0.097628118,24.29286789,23.41763532,0.585291646,0.601424209,0.443677385,-0.40967111,-0.112651686
