GEOID,sqkm,1997,2002,2007,2012,2017,Dens1997,Dens2002,Dens2007,Dens2012,Dens2017,Adens_Int,Adens_Slope
19195,1036.314923,27743.33,26688.72,20591.51,27543.26,12746.31,26.77113818,25.7534842,19.86993485,26.5780791,12.29964919,27.87813372,-2.811838308
19197,1503.268903,148490.56,133667.16,240025.2,199056,200066.9,98.7784419,88.91766452,159.6688387,132.4154312,133.087899,100.1503189,11.21166809
21001,1049.691067,45870.97,48192.068,56396.776,50449.114,54341.8,43.69949544,45.91071556,53.72702291,48.06091581,51.76932691,44.97552269,1.828986319
21003,891.838779,65551.13,73947.516,76374.672,41094.602,48369.586,73.50109857,82.91578898,85.63730777,46.07850989,54.23579591,83.54727711,-7.536788441
21005,523.607691,16510.638,15908.55,17391.7,15907.456,15891.49,31.53245891,30.38257511,33.21513473,30.38048576,30.34999346,31.64553364,-0.236702025
21007,639.387454,23074,25929.11,18778.36,16837.83,14627.574,36.08766462,40.55304782,29.36929695,26.33431403,22.87748048,39.17218119,-4.063910207
21009,1262.837133,90527.2,96164.53,112216.044,96300.276,101240.022,71.68557024,76.14959007,88.86026635,76.25708295,80.1687085,75.20948974,1.70737694
21011,722.08143,25145.75,24530.06,28839.058,32040.852,30441.606,34.823981,33.97132094,39.93878918,44.37290681,42.15813444,34.03904792,2.506989275
21013,929.965649,631,739.26,853.196,716.19,1001.43,0.678519686,0.794932588,0.917448941,0.77012522,1.076846227,0.69320539,0.077184571
21015,637.873437,13212.19,9830.31,9318.278,10538.778,8274.698,20.71287066,15.41106657,14.60834934,16.52173831,12.97231946,18.919355,-1.437043066
21017,750.439352,53198.08,59763.304,49911.88,55459.4,52750.288,70.88924622,79.63775333,66.51021147,73.90257434,70.29253978,73.6321834,-0.692859187
21019,414.054164,4009.03,3471.16,2163.19,2032.4,1761.23,9.682380588,8.383347643,5.224413104,4.908536556,4.253622239,9.356925583,-1.433232779
21021,467.104121,31942.78,38084.34,27079.04,39147.096,35193.304,68.38471031,81.53287091,57.97217105,83.80807242,75.34359561,70.16968964,1.619297211
21023,525.033515,13344.1,14112.934,13188.534,12567.506,12151.526,25.41571084,26.88006308,25.11941357,23.9365786,23.14428632,26.39647719,-0.748633352
21025,1275.352765,751.65,1128.56,1366.12,882.72,899.22,0.589366347,0.884900265,1.071170297,0.692137912,0.705075509,0.780798872,0.003865597
21027,1475.790362,47208.27,49503.416,57532.43,51795.826,57383.506,31.98846612,33.54366397,38.98414808,35.0970079,38.88323672,32.63072753,1.534288513
21029,769.306781,11768.66,8380.892,6303.746,6838.444,6383.138,15.29774635,10.8940831,8.194060101,8.889098821,8.297259504,13.51564117,-1.600595797
21031,1103.571982,38310.69,28687.82,21832.56,19337.72,21013.32,34.71517094,25.99542256,19.78353959,17.52284429,19.04118657,31.37574219,-3.982054701
21033,893.00203,19672.98,18850.54,12160.18,10084.66,8443.038,22.03016269,21.10917934,13.61719189,11.29298665,9.454668317,22.49427406,-3.496718144
21035,997.224264,35898.31,29448.36,25537.34,33948.144,22741.528,35.99823159,29.5303284,25.60842222,34.04263737,22.80482818,33.97178912,-2.187449785
21037,391.968572,9961.166,8799.478,7315.81,7515.15,7581.964,25.41317522,22.44944781,18.66427699,19.17283817,19.34329572,24.09188051,-1.541636864
21039,490.647294,14550.8,18559.71,19819.58,23922.97,20769.8,29.65633394,37.82698942,40.39476064,48.75797807,42.33142678,32.5372629,3.628117433
21041,332.995861,8364,8220.88,8753.86,7947.92,6632.72,25.11742931,24.68763418,26.28819462,23.86792429,19.91832565,26.21948505,-1.121791721
21043,1060.587154,11088.234,10931.606,12925.108,14234.644,11600.504,10.454807,10.30712654,12.18674764,13.42147503,10.93781304,10.64552174,0.408036057
21045,1150.572403,44228.794,42986.652,41691.256,38368.216,36139.976,38.44068733,37.36110121,36.2352303,33.34706786,31.4104318,38.97381258,-1.807454441
21047,1858.341167,46734.486,46426.598,41981.836,34311.104,29869.572,25.14849632,24.98281738,22.59102728,18.46329652,16.07324453,26.38578129,-2.467002444
21049,653.939112,47160.024,48264.2,48572.288,35121.366,36487.336,72.11684258,73.80534229,74.27646872,53.7073947,55.79622832,76.48829054,-5.273917611
21051,1215.472435,3704.11,3216.57,3215.24,2605.8,3065.726,3.047465243,2.64635372,2.645259495,2.14385775,2.522250535,2.911622426,-0.155292539
21053,510.875755,21651.83,42789.8,37393.35,31161.8,36701.2,42.38179203,83.75774262,73.19460678,60.99682691,71.83977639,59.20313834,3.615505301
21055,932.300421,21023.51,19892.78,17392.774,13047.62,16428.376,22.55014535,21.33730668,18.65576118,13.9950811,17.62133281,22.27189556,-1.719985066
21057,790.45307,11876.51,10810.614,11919.678,13147.19,10740.26,15.02494006,13.67647797,15.07955178,16.63247383,13.58747332,14.78397092,0.008106238
21059,1187.22781,33278.22,37270.72,37401.13,34453.302,25440.3,28.03018908,31.39306516,31.50290929,29.01995869,21.42832217,31.39025694,-1.557684029
21061,784.468358,21163.996,19357.48,20237,16787.286,16448.384,26.97877586,24.67592198,25.79708894,21.39957059,20.96755571,27.02354095,-1.529879169
21063,606.882499,5339.04,5992.05,6522.31,6207.514,6448.628,8.797485524,9.873492826,10.74723692,10.22852696,10.62582627,9.252170575,0.401171563
21065,655.509951,7337.57,8614.618,8548.19,6864.17,7425.868,11.19368209,13.14185694,13.04051904,10.47149626,11.32838333,12.31537917,-0.24009582
21067,734.616008,24500.2,15046.92,16779.8,15498.82,11191,33.35102929,20.48270094,22.84159318,21.09785225,15.23380906,29.72525477,-3.561928915
21069,902.727568,45221.69,49026.412,45841.944,55680.114,44374.47,50.09450426,54.30919996,50.78159306,61.67986442,49.15599299,52.10550255,0.549364192
21071,1018.596152,599.64,365.12,437.86,310.97,469.554,0.588692583,0.358454132,0.429866144,0.30529273,0.460981518,0.490374128,-0.030858353
21073,538.305689,14771.438,14438.406,14267.438,16920.01,15496.49,27.44061284,26.82194577,26.50434185,31.43197322,28.78752782,26.73650882,0.730385741
21075,533.359371,2192,7713.72,7874.14,6760,7733.03,4.109799357,14.46251893,14.76329175,12.67438123,14.49872341,8.303800854,1.898971041
21077,254.700873,4732,4149.2,4547.69,3641.35,3251.736,18.57865638,16.29048205,17.85502321,14.29657448,12.76688204,18.68101488,-1.361745625
21079,595.952848,39758.36,37705.834,40799.514,45169.254,47273.014,66.71393573,63.26982768,68.46097663,75.79333525,79.32341318,63.1638052,3.774246247
21081,668.157705,17357.34,15400.91,14504.4,14492.134,15158.954,25.97790891,23.04981277,21.7080487,21.68969076,22.68768868,24.61074246,-0.794056247
21083,1429.041267,80194.78,86112.54,106075.978,126930.05,104046.226,56.11788956,60.25895962,74.22877173,88.82182267,72.80841247,58.05838944,6.194390887
21085,1294.807622,53125.29,52022.698,43772.538,39167.372,45018.882,41.02948507,40.17793618,33.80620971,30.24956861,34.7687805,40.49635136,-2.244977671
21087,740.863549,34651.602,35915.44,40965.798,30324.504,34108.044,46.77190833,48.47780681,55.29465993,40.93129435,46.03822667,49.30555437,-0.901387578
21089,892.153296,11138.97,8592.33,8705.67,8120.53,7724.778,12.48548882,9.6310018,9.758042748,9.102168917,8.65857699,11.56358716,-0.818265654
21091,486.07147,12827.744,8573.3,7593.27,5686.59,5587.8,26.39065403,17.63794119,15.62171505,11.69908203,11.49584031,23.71474384,-3.57284866
21093,1614.589639,51181.352,46883.136,39875.954,34531.482,33440.282,31.69929421,29.03718373,24.6972686,21.38715694,20.71131958,31.43163982,-2.962597605
21095,1206.496124,0,0,155.6,216.63,128.94,0,0,0.128968504,0.179553001,0.106871458,0.004419409,0.039329592
21097,793.603854,36601.83,33023.686,35293.734,34479.75,33697.35,46.12103358,41.61230548,44.47273513,43.44705463,42.46117232,44.7198549,-0.548497337
21099,1068.530146,44909.986,48563.37,45852.646,38507.954,35657.986,42.02968552,45.44875985,42.91188805,36.03824763,33.37106223,45.30548042,-2.67277588
21101,1130.50978,16640.6,10361,8417,6501.13,7787.18,14.71955422,9.164891966,7.445313742,5.750618097,6.888202241,12.60911162,-1.907697783
21103,741.50031,31494.484,31146.5,27618.718,22797.584,27083.532,42.47399977,42.0047026,37.24707546,30.74521169,36.52531447,42.4306331,-2.315686151
21105,627.487969,28545.44,43051,59261.55,54290.19,53221.53,45.49161324,68.60848674,94.44252787,86.51988991,84.81681344,56.66350553,9.656180357
21107,1403.944044,24718.8,29508.32,39915.52,45045.768,41099.184,17.60668462,21.01815961,28.43099066,32.08515909,29.27408979,18.80265479,3.440180982
21109,894.05138,11960.32,10826.35,11086.864,14144.894,9876.016,13.37766516,12.10931524,12.40070118,15.82111981,11.04636291,13.14119285,-0.095079993
21111,986.032282,5534.486,3980.756,3246.056,2559.958,2426.356,5.612885198,4.037145713,3.292038262,2.596221287,2.460726737,5.148851709,-0.774524135
21113,445.905563,23578.44,19395.634,16710.436,21177.982,16673.854,52.87765383,43.4971788,37.47528039,47.49432112,37.3932406,49.14187178,-2.697168414
21115,678.485015,1534.91,1205.94,1207.98,1758.878,1296.8,2.262260722,1.777401082,1.780407781,2.592360864,1.911317083,2.042135006,0.01130725
21117,415.149811,7271,7290,5912.35,6258.72,6270.616,17.51415948,17.5599261,14.24148547,15.07581079,15.10446551,17.35987012,-0.730350325
21119,910.427588,427.36,323,696.56,690.49,673.81,0.469405811,0.354778353,0.765091051,0.758423854,0.740102792,0.42855248,0.094503946
21121,1000.523173,5634.48,3941.21,5257.5,2854.89,4073.74,5.631533734,3.939149144,5.254750856,2.85339718,4.071609844,5.1912081,-0.420559974
21123,677.419096,31643.464,29344.744,26072.496,20165.582,18137.086,46.71179804,43.31844817,38.48798499,29.76825147,26.77380385,47.69729432,-5.342618508
21125,1124.024367,22741.588,23902.666,19476.2,22804.56,20355.196,20.23229093,21.26525608,17.32720444,20.28831462,18.1092124,20.4890754,-0.522309852
21127,1076.387827,3602.17,3563.97,3846.32,2869.828,3136.224,3.34653543,3.311046363,3.57335888,2.666165417,2.913656139,3.464280351,-0.151063953
21129,540.942126,2332.18,1873.7,2365.43,1625.9,2131.28,4.31132997,3.463771649,4.372796805,3.005681979,3.939940888,4.058877825,-0.120086783
21131,1038.205991,0,0,53,20.8,48.31,0,0,0.051049599,0.02003456,0.046532192,0.000903481,0.011309894
21133,875.235599,371.7,218.4,310.83,111.24,317.156,0.424685651,0.249532812,0.355138662,0.127097207,0.362366431,0.353178962,-0.024707405
21135,1250.5486,13371.32,13375.684,14004.138,10237.05,9271.26,10.69236334,10.695853,11.19839565,8.186047308,7.413754252,11.45068748,-0.906702387
21137,862.060145,52466.98,53853.65,64686.32,64910.22,53143.458,60.86231953,62.47087319,75.03689896,75.29662562,61.64704204,64.18371238,1.439519745
21139,810.998697,19008.16,16989.54,12281.578,15770.54,15889.29,23.43796614,20.94891159,15.14377032,19.44582656,19.59225096,21.55264819,-0.919451539
21141,1430.224005,46542.2,38349.734,60609.504,39907.872,34035.182,32.54189542,26.81379551,42.37763021,27.90323184,23.79709883,33.96676173,-1.640015685
21143,553.848612,8616.196,6090.798,5540.8,4427.072,4119.922,15.55695151,10.99722536,10.00417782,7.993288968,7.43871504,14.24615361,-1.924040933
21145,644.190803,7882.786,3105.108,4590,2697.376,2550.8,12.23672546,4.820168164,7.125218148,4.187231465,3.959696394,9.903206892,-1.718699483
21147,1105.416695,2410.86,2184.91,1835.58,2389.31,3273,2.18095132,1.976548762,1.660532185,2.161456409,2.960874406,1.839121853,0.174475382
21149,654.041005,46100.05,61039.71,84364.87,64086.6,52868,70.48495377,93.32703842,128.9901846,97.98559954,80.83285237,89.25325408,2.535435832
21151,1132.738966,62732.09,63346.55,61392.614,75431.7,68415.996,55.38088817,55.92334324,54.19837742,66.59230614,60.39873091,54.3577995,2.070464838
21153,798.866769,1810.9,1802.06,3181.04,2132.264,2318.09,2.266836061,2.255770386,3.981940573,2.669110899,2.901722903,2.478453325,0.16831142
21155,888.463711,53579.57,49116.014,50271.626,53996.8,51954.908,60.30586206,55.2819585,56.58264415,60.77547043,58.47724263,57.91738094,0.183627307
21157,782.708021,18362.09,22915.57,19659.342,18060.05,26924.74,23.45969315,29.27729036,25.11708258,23.07380213,34.39946861,23.93025483,1.567606269
21159,594.708779,218,633,697,223.74,741,0.366565969,1.064386507,1.172002204,0.376217752,1.245987996,0.630897026,0.10706753
21161,621.924408,27820.624,26998.9,36149.75,26331.12,26485.584,44.73312776,43.41186751,58.12563317,42.33813573,42.58650032,47.31245023,-0.536698666
21163,791.093698,29851.572,26074.52,27247.23,25286.628,27091.556,37.73455923,32.96009065,34.44248143,31.96413783,34.24569816,35.86412845,-0.797367496
21165,527.283203,4252.72,3840.48,4577.36,4644.22,4518.846,8.065343208,7.283524258,8.681027527,8.807828456,8.570054905,7.774810152,0.253372759
21167,645.065865,36294.644,38503.346,48896.92,53127.72,45073.324,56.26502032,59.68901486,75.80143773,82.36014783,69.87398721,58.82010824,4.988906675
21169,750.166102,32585.108,44499.246,39670.34,37421.71,36301.6,43.43719066,59.31919062,52.88207491,49.88456543,48.39141612,50.6881224,0.047382573
21171,853.220885,51310.97,62500.992,75537.47,72966.27,71896.4,60.13796767,73.25300294,88.53213901,85.51861691,84.26469776,66.23747003,6.051907415
21173,511.132776,29302.74,27552.01,27975.76,31242.23,31370.2,57.32901777,53.90382166,54.7328626,61.12351128,61.37387676,54.63073649,1.53094076
21175,987.114229,8894.88,9840.07,12243.08,13098.42,9126.35,9.0109936,9.968522093,12.40290094,13.26940653,9.245485205,10.02548814,0.376986765
21177,1210.451475,18965,27548.07,24710,24573.74,23216.268,15.66770779,22.75850835,20.41387078,20.30130121,19.17984197,18.75083378,0.456706122
21179,1081.366442,60810.226,50898.564,57497.54,55638.1,46080.046,56.23461543,47.06874749,53.17118949,51.45166138,42.61279453,54.67994725,-2.286072791
21181,505.465731,19945.72,22475.53,25909.926,21869.476,24447.476,39.4600836,44.46499262,51.25951061,43.26599146,48.3662383,42.04070167,1.661330824
21183,1521.059918,46846.786,57596.52,48438.96,37195.93,55368.82,30.79877751,37.86604283,31.84553049,24.45395448,36.40147199,32.71449534,-0.220669939
21185,484.953303,11130.83,7610.3,8333.29,7959.4,5218.52,22.95237486,15.69285115,17.18369573,16.41271428,10.76087113,21.3331303,-2.366314433
21187,909.365295,22555.33,25380.39,23738.196,20792.152,25763.644,24.80337673,27.91000508,26.10413673,22.86446614,28.33145727,25.60056396,0.201062214
21189,511.288846,1279.75,1386.1,1868.94,1695.61,1608.748,2.502988301,2.710992056,3.65535062,3.316344593,3.146456279,2.687968671,0.189228849
21191,717.836518,18777.32,15932.054,13540.062,10313.022,10112.816,26.15821225,22.19454374,18.86231985,14.36681158,14.08790964,25.52762689,-3.196833738
21193,879.818914,825.4,796.81,1015.648,2169.61,487.97,0.938147597,0.905652274,1.154383003,2.465973356,0.554625494,1.04510097,0.079327688
21195,2037.62187,570.52,442,676.39,906.88,1043.69,0.279993069,0.216919541,0.331950697,0.445067857,0.512209854,0.218711826,0.069258189
21197,463.558849,2779.28,2518.218,2511.63,2778.45,2468.056,5.995527873,5.432358816,5.418147028,5.993737378,5.324148175,5.789060021,-0.078138083
21199,1705.275134,68060.81,64758.8,68907.198,70159.16,63405.014,39.91192309,37.9755728,40.40825825,41.14242834,37.18169153,39.78269632,-0.229360758
21201,258.794974,5476.83,4067.58,4957.36,4760.718,7293.824,21.16281439,15.71738406,19.15554975,18.39571274,28.18379309,17.17899359,1.672028608
21203,819.853864,18111.96,18448.32,16331.96,16385.7,13786.464,22.09169316,22.5019614,19.92057453,19.9861228,16.81575779,22.8767638,-1.306770934
21205,724.781543,5402.76,5899.49,6086.64,4814.12,4836.98,7.454328897,8.139680235,8.397895971,6.642166935,6.673707473,8.073307132,-0.305875615
21207,657.060481,32709.07,36289.89,45290.3,45429.7,34244,49.78091203,55.23066909,68.92866229,69.14081932,52.11696791,55.32315373,1.858226199
21209,729.774435,35174.34,29525.35,24403.084,33972.9,28546.32,48.19892053,40.45818623,33.43921468,46.55260361,39.11663472,43.9671428,-1.207015424
21211,983.610918,48491.22,39917.93,35361.686,32800.55,35000.442,49.29918844,40.58304892,35.95088805,33.347078,35.58362495,45.88618525,-3.46670979
21213,606.589172,19134.25,16840.67,13549.254,9014.57,9066.664,31.54400191,27.76289254,22.33678843,14.86107965,14.94695985,31.50952388,-4.609589701
21215,483.611359,18935.686,13590.08,13196.398,14276.316,13274.1,39.15475856,28.10124234,27.28719612,29.52022473,27.44786646,34.701218,-2.199480181
21217,689.891728,33021.08,30715.816,26029.654,29645.59,26821.362,47.86414833,44.52266168,37.73005668,42.97136608,38.87763965,46.29803708,-1.952431296
21219,969.958282,34107.706,30393.696,30855.6,24672.85,33909.26,35.16409585,31.33505488,31.81126505,25.43702184,34.95950355,33.00283176,-0.630721764
21221,1143.637621,27726.76,17429.9,19498.07,13373.272,14576.09,24.24435808,15.24075431,17.04916806,11.69362721,12.7453747,21.50367524,-2.654509386
21223,392.766455,8683.082,8695.78,8470.12,7665.14,8235.36,22.10749388,22.13982352,21.56528362,19.51577051,20.96757474,22.23996751,-0.490389129
21225,887.992798,31527,16648.2,14737.58,9620.4,8058.53,35.50366633,18.74812503,16.59650848,10.83387165,9.074994773,30.30575255,-6.077159649
21227,1403.048148,87407.8,80489.44,68728.362,68058.952,52455.412,62.29850353,57.36755372,48.98503455,48.50792334,37.38675118,62.64578028,-5.868313508
21229,769.154199,42544.838,38402.598,39766.142,37860.616,43431.318,55.31379541,49.92834733,51.701131,49.22370059,56.46633413,52.20657555,0.16004307
21231,1186.690748,32847.81,34018.85,37662.604,44496.072,33229.446,27.68017704,28.66698848,31.73750538,37.49592897,28.00177389,28.82204791,0.947213419
21233,860.132094,20265.7,71979.31,53743.8,45450.7,49418.1,23.5611485,83.68401842,62.48319342,52.84153483,57.45408216,48.61611872,3.694338373
21235,1133.97664,8044.39,11200.45,10695.242,8681.832,8824.972,7.093964475,9.877143501,9.431624623,7.656094221,7.782322571,8.537096496,-0.084433309
21237,575.419135,3357.9,3432.41,3127.04,2331.28,1982.67,5.835572361,5.965060581,5.434369158,4.051446777,3.445610129,6.285119455,-0.669353827
21239,492.386256,24310.53,23058.86,20423.058,21975.4,21900.998,49.37288501,46.83083599,41.47771744,44.63040902,44.47930407,47.75574808,-1.198758885
22001,1696.880727,11858.6,10216.36,11868.508,11296.33,10779.78,6.988469968,6.020670656,6.994308917,6.657114917,6.352703421,6.729671342,-0.063508883
22003,1973.083805,11776.832,12681.25,10155.28,9430.988,11847.11,5.968743938,6.427121832,5.146907584,4.779821301,6.004362293,5.980604154,-0.157606382
22005,751.259388,10316.67,9201.11,6516.31,8453.42,4783,13.7325006,12.24758073,8.673848346,11.25233193,6.366642569,13.59997381,-1.572696486
22007,877.029981,678.8,600.2,2785.28,931.18,626.65,0.773975821,0.684355168,3.175809334,1.061742495,0.714513772,1.230386672,0.025846323
22009,2154.960193,22293.852,23178.23,27462.33,29013.224,26267.89,10.34536604,10.75575784,12.74377601,13.46346169,12.18950127,10.62037771,0.639597431
22011,2997.555223,31665.548,26301.39,23416.906,21763.706,25015.754,10.56379137,8.774280386,7.812001534,7.260485423,8.345385536,9.741310176,-0.595060663
22013,2101.207369,8038.4,36765.18,16579.06,15632.962,11551.88,3.825610037,17.49716879,7.890254072,7.439990089,5.497734384,9.772737476,-0.671293001
22015,2176.404826,23539.058,19581.24,18738.128,11481.736,13911.56,10.81556966,8.997057793,8.609670304,5.275551617,6.391990972,10.53170078,-1.256866355
22017,2276.7737,23691.56,26291.812,16507.4,13160.942,27048.738,10.40575969,11.54783719,7.250347279,5.780522676,11.88029271,9.936601604,-0.281824847
22019,2756.144275,39143.6,37785.244,43855.302,38827.94,39002.726,14.20230441,13.70945793,15.91183103,14.08777485,14.1511917,14.35729368,0.02760915
22021,1371.371987,7462.14,5413.454,5818.41,5743.44,4629.5,5.441368258,3.947473079,4.242765679,4.188097799,3.375816368,5.017200049,-0.389047906
22023,3327.796101,29033.3,28210.4,23465.48,26766.428,22402.99,8.724482847,8.477202071,7.051357501,8.043289669,6.732080128,8.689426011,-0.441871784
22025,1833.782907,8331.18,7727.7,6195.31,9015.88,6379.69,4.543165916,4.214075707,3.378431534,4.916547082,3.478977787,4.391420582,-0.142590488
22027,1955.125376,32218.02,50868.83,58502.79,41000.164,33010.51,16.47874883,26.01819332,29.92278179,20.97060603,16.88408856,22.90226527,-0.423690783
22029,1805.172274,3183,2804,4478.76,6101.31,4240.06,1.763266612,1.553314351,2.481070679,3.37990456,2.348839532,1.705731937,0.299773605
22031,2269.93258,39418.36,35035.2,32941,28128.656,34385.9,17.36543206,15.43446722,14.51188475,12.39184646,15.14842348,16.46573838,-0.747663792
22033,1179.460545,20047.2,16450.238,14957.45,12832.824,15055.744,16.99692294,13.94725586,12.68160267,10.88024865,12.76494077,15.76038849,-1.153097155
22035,1089.628528,2677,2751,5571.06,1196.36,502.01,2.45680058,2.524713633,5.112806665,1.097952164,0.460716645,3.414383805,-0.541892934
22037,1174.307281,24073.68,22813.354,19592.836,14623.91,20130.482,20.50032422,19.42707362,16.68459041,12.45322262,17.14243139,19.97945578,-1.368963666
22039,1715.558149,16813.11,19366.762,18542.66,22998.73,15008.2,9.800373138,11.28889861,10.808529,13.4059752,8.748289884,10.80783115,0.001291008
22041,1617.688504,18983.14,17877.636,44835.424,14460.31,21439.508,11.73473135,11.05134638,27.71573383,8.938871708,13.25317448,14.35388923,0.092441159
22043,1665.429793,7174.946,6238.95,6962.424,6657.62,6253.77,4.308164793,3.746150109,4.180556892,3.99753867,3.755048713,4.168460555,-0.08548436
22045,1486.894804,5519.36,4126.88,3681.93,3752.54,3702.5,3.712004363,2.775502335,2.476254534,2.523742762,2.490088734,3.334636712,-0.269559083
22047,1602.243589,9510,7871.66,9206.78,7276.688,6624.91,5.935427088,4.912898422,5.746179959,4.541561626,4.134770796,5.848697454,-0.397264938
22049,1474.183476,24570.42,51933.86,29125.092,17494.66,26205.34,16.66713839,35.22889847,19.75676195,11.86735592,17.77617266,24.48796028,-2.114347401
22051,765.849559,1392,915.36,1589.33,590,786.848,1.817589347,1.195221685,2.075250918,0.770386289,1.027418493,1.778208767,-0.20051771
22053,1687.025359,20285.742,20700.056,19213.69,17029.452,18990.788,12.02456258,12.27015106,11.38909377,10.09436634,11.25696653,12.14922342,-0.371097682
22055,696.088606,14162.48,10656.17,8304.89,6633.794,5855.328,20.34580063,15.30864018,11.93079434,9.530099965,8.411756707,19.03474398,-2.964662806
22057,2767.038601,23569.11,20014.852,16528.3,15309.11,15542.8,8.517810338,7.233311452,5.973281325,5.532669474,5.617124385,8.075242172,-0.750201388
22059,1617.925445,6031.44,3323.8,4726.02,3118.09,4438.082,3.727885002,2.054359186,2.921036946,1.927214885,2.743069536,3.094068158,-0.209677523
22061,1221.806127,41707.62,92264.854,88602.062,64506,74840.512,34.13603769,75.51513449,72.51728408,52.79561018,61.25399959,52.94033331,3.151639949
22063,1678.761759,15532.14,10490.61,7716.298,6022.47,5594.416,9.252140702,6.249016541,4.596422309,3.587447693,3.332465712,8.303682357,-1.450091883
22065,1617.200406,2072.64,2898.84,3259.41,2297,2364.7,1.281622236,1.792505115,2.015464495,1.420355815,1.462218282,1.59662463,-0.001095721
22067,2058.860093,10205.64,6162.9,8844.12,13951.816,11823.17,4.95693711,2.993355411,4.29563914,6.776475996,5.742580586,3.882116141,0.535440754
22069,3243.376637,47759.176,57520.958,54665.48,65071.8,56406.44,14.72514029,17.73489928,16.85449645,20.06297981,17.39127037,15.8216891,0.766034069
22071,438.830826,0,0,0,0,0,0,0,0,0,0,0,0
22073,1580.933156,12703.9,13936.814,14120.874,8865.552,11778.08,8.035697115,8.815561839,8.931986749,5.607796868,7.450080957,8.644024163,-0.437899729
22075,2020.951599,7545.55,7000.84,5547.1,7153.37,7210.4,3.733661906,3.464130464,2.744796067,3.53960481,3.567824189,3.461243705,-0.025620109
22077,1443.19104,20389.15,22153.64,17212.35,13213.488,15007.43,14.12782468,15.35045561,11.92659151,9.155744204,10.39878269,14.92243882,-1.365279539
22079,3419.675969,28819.778,23171.774,25814.172,30065.244,25305.238,8.427634156,6.776014514,7.548718719,8.791840008,7.399893507,7.796751342,-0.00396558
22081,1007.742987,17782.61,17734.78,19014.58,36192.686,24079.16,17.64597743,17.59851493,18.86848159,35.91459972,23.89414792,16.62185916,3.081242577
22083,1439.3292,14459.81,16053.372,22395.73,23329.878,19609.1,10.04621458,11.15337061,15.55983857,16.20885479,13.62377696,10.87628931,1.221060894
22085,2244.636625,64744.92,80953.97,78565.52,75601.844,84542.22,28.84427674,36.06551239,35.00144261,33.68110596,37.66410075,31.20023937,1.525524159
22087,977.75117,895,413,0,1111.44,1516,0.915365818,0.422397858,0,1.136730933,1.550496738,0.408079286,0.198459492
22089,719.371428,3943,2052,3682,2280,3241.49,5.481174045,2.852490272,5.1183573,3.169433635,4.50600326,4.552171344,-0.163339821
22091,1057.772649,18152.8,13342.4,17312.2,17813,9541.92,17.16134371,12.6136746,16.36665499,16.84010266,9.020766427,16.81145378,-1.205472651
22093,628.956073,1.22,363,683.4,1185.87,286.2,0.001939722,0.577146824,1.086562368,1.885457587,0.455039727,0.358327091,0.221451077
22095,555.086131,389,224,1.38,5.93,0,0.700792144,0.403540978,0.002486101,0.010683027,0,0.582388898,-0.179444224
22097,2392.922808,30626.07,31378.678,41750.044,29153.964,27110.042,12.79860341,13.11311752,17.44730079,12.18341181,11.32925889,14.14801743,-0.386839475
22099,1909.395777,3770.27,3357.62,3227.284,2889.1,2796.878,1.974588006,1.758472518,1.690212181,1.513096465,1.464797416,1.933224764,-0.126495723
22101,1438.956831,1843.42,1748.8,2598.94,3160.194,1075.92,1.281080822,1.215324854,1.806127845,2.196170123,0.747708324,1.466462339,-0.008589973
22103,2189.053583,10423.254,10340.75,8704.75,8045.326,7928.9,4.761534428,4.723845081,3.976490145,3.675253115,3.622067574,4.817343203,-0.332752567
22105,2049.482871,57821.978,53676.808,52861.976,37216.26,38969.922,28.21295987,26.19041552,25.79283621,18.15885389,19.01451461,28.75960645,-2.642845215
22107,1561.204507,993,762.36,509,678,901.54,0.636047357,0.48831527,0.326030317,0.434280068,0.577464385,0.526667709,-0.017120115
22109,3185.239627,5138.36,6970.5,5375.79,9850.63,5732.19,1.613178474,2.188375387,1.687719176,3.092586792,1.799610287,1.820879017,0.127707503
22111,2271.261418,114465.37,169687.24,128147.25,64037.15,83721.15,50.39726783,74.71057213,56.42118031,28.1945308,36.86108052,64.03460951,-7.358841595
22113,3038.60487,35822.08,32548.3,34658.47,29551.062,36020.078,11.7889892,10.71159344,11.40604701,9.725207213,11.85415003,11.26841029,-0.085606457
22115,3439.290592,22238.146,14211,14389.49,6760.496,20221.416,6.465910747,4.131956757,4.183854087,1.965665831,5.879531101,5.193193748,-0.333905022
22117,1734.245451,43763.576,33056.168,29331.5,24373.954,25058.4,25.23493775,19.06083593,16.91311918,14.05450075,14.44916577,23.2580877,-2.657787914
22119,1536.337099,11072,15329.464,7486.412,6114.162,9856.148,7.2067517,9.97792998,4.872896713,3.979700812,6.415355072,8.00673134,-0.758102242
22121,498.293566,1914.46,1784.42,1787.63,1682,1654.65,3.842032349,3.581061691,3.587503676,3.375520205,3.320632882,3.791018245,-0.124834042
22123,931.478638,10739.79,14137.5,14012.972,6699.28,11579.98,11.52982963,15.17748172,15.0437932,7.192091935,12.43182562,13.51128398,-0.618139781
22125,1044.589938,11271.61,10922.4,9451.98,14226.18,17283.26,10.79046388,10.45616045,9.048507607,13.61891349,16.5454973,9.157344569,1.467281988
22127,2460.71198,5654,3792,8916.55,2880.2,5290.6,2.297708974,1.541017409,3.623565079,1.170474246,2.150028139,2.289739736,-0.066590483
